Ensemble.Gene.ID	Dog.Ensembl.Gene.ID
ENSG00000278466	
ENSG00000282311	
ENSG00000280633	
ENSG00000282529	
ENSG00000282148	
ENSG00000280593	
ENSG00000282204	
ENSG00000274338	
ENSG00000276895	
ENSG00000262510	
ENSG00000280532	
ENSG00000233599	
ENSG00000282618	
ENSG00000280935	
ENSG00000280844	
ENSG00000262752	
ENSG00000282711	
ENSG00000261847	
ENSG00000262704	
ENSG00000277398	
ENSG00000262476	
ENSG00000282760	
ENSG00000282007	
ENSG00000230332	
ENSG00000278312	
ENSG00000282436	
ENSG00000236967	
ENSG00000273633	
ENSG00000282326	
ENSG00000277110	
ENSG00000282756	
ENSG00000275164	
ENSG00000274084	
ENSG00000282466	
ENSG00000282459	
ENSG00000282709	
ENSG00000274567	
ENSG00000223531	
ENSG00000282577	
ENSG00000282470	
ENSG00000278096	
ENSG00000224542	
ENSG00000275420	
ENSG00000282704	
ENSG00000273814	
ENSG00000282098	
ENSG00000274171	
ENSG00000276262	
ENSG00000282134	
ENSG00000282179	
ENSG00000282748	
ENSG00000282610	
ENSG00000282040	
ENSG00000276446	
ENSG00000231002	
ENSG00000282054	
ENSG00000278545	
ENSG00000281943	
ENSG00000235722	
ENSG00000265674	
ENSG00000282407	
ENSG00000224496	
ENSG00000282340	
ENSG00000282242	
ENSG00000282208	
ENSG00000282354	
ENSG00000276848	
ENSG00000282605	
ENSG00000282252	
ENSG00000282497	
ENSG00000224954	
ENSG00000282415	
ENSG00000240833	
ENSG00000282483	
ENSG00000237703	
ENSG00000282771	
ENSG00000277139	
ENSG00000274000	
ENSG00000233350	
ENSG00000280514	
ENSG00000282621	
ENSG00000242227	
ENSG00000275045	
ENSG00000277807	
ENSG00000282064	
ENSG00000282128	
ENSG00000224619	
ENSG00000282462	
ENSG00000282036	
ENSG00000282449	
ENSG00000281924	
ENSG00000282730	
ENSG00000261972	
ENSG00000276238	
ENSG00000282017	
ENSG00000233617	
ENSG00000281963	
ENSG00000282153	
ENSG00000230017	
ENSG00000281972	
ENSG00000281968	
ENSG00000225038	
ENSG00000282047	
ENSG00000274581	
ENSG00000263517	
ENSG00000282241	
ENSG00000277080	
ENSG00000282234	
ENSG00000236399	
ENSG00000278437	
ENSG00000276776	
ENSG00000224921	
ENSG00000282812	
ENSG00000206508	
ENSG00000240845	
ENSG00000282270	
ENSG00000248230	
ENSG00000282628	
ENSG00000277626	
ENSG00000235458	
ENSG00000274247	
ENSG00000264218	
ENSG00000229381	
ENSG00000228102	
ENSG00000223606	
ENSG00000239784	
ENSG00000251197	
ENSG00000236619	
ENSG00000265105	
ENSG00000230722	
ENSG00000206444	
ENSG00000282733	
ENSG00000235259	
ENSG00000280984	
ENSG00000274202	
ENSG00000282052	
ENSG00000280733	
ENSG00000280782	
ENSG00000277641	
ENSG00000277390	
ENSG00000235317	
ENSG00000280591	
ENSG00000261814	
ENSG00000280691	
ENSG00000278208	
ENSG00000280980	
ENSG00000278711	
ENSG00000237905	
ENSG00000281782	
ENSG00000226175	
ENSG00000277564	
ENSG00000227030	
ENSG00000282295	
ENSG00000276226	
ENSG00000240924	
ENSG00000260638	
ENSG00000225763	
ENSG00000229929	
ENSG00000235346	
ENSG00000231928	
ENSG00000239618	
ENSG00000282667	
ENSG00000233113	
ENSG00000224355	
ENSG00000230660	
ENSG00000276799	
ENSG00000206506	
ENSG00000282565	
ENSG00000235905	
ENSG00000282049	
ENSG00000282492	
ENSG00000282253	
ENSG00000274935	
ENSG00000282078	
ENSG00000281989	
ENSG00000282500	
ENSG00000282273	
ENSG00000282215	
ENSG00000281957	
ENSG00000228881	
ENSG00000275299	
ENSG00000240042	
ENSG00000281981	
ENSG00000282488	
ENSG00000282272	
ENSG00000275463	
ENSG00000282589	
ENSG00000282371	
ENSG00000282380	
ENSG00000282820	
ENSG00000282154	
ENSG00000282392	
ENSG00000276849	
ENSG00000281988	
ENSG00000231641	
ENSG00000282297	
ENSG00000274829	
ENSG00000275482	
ENSG00000282664	
ENSG00000282107	
ENSG00000280814	
ENSG00000280658	
ENSG00000281054	
ENSG00000226437	
ENSG00000281270	
ENSG00000231430	
ENSG00000275122	
ENSG00000274669	
ENSG00000235536	
ENSG00000226517	
ENSG00000235657	
ENSG00000281334	
ENSG00000226893	
ENSG00000276583	
ENSG00000227027	
ENSG00000233241	
ENSG00000231998	
ENSG00000282647	
ENSG00000227956	
ENSG00000232331	
ENSG00000282706	
ENSG00000281841	
ENSG00000223352	
ENSG00000282737	
ENSG00000223708	
ENSG00000232011	
ENSG00000237395	
ENSG00000275865	
ENSG00000273993	
ENSG00000236579	
ENSG00000234242	
ENSG00000235340	
ENSG00000229653	
ENSG00000280563	
ENSG00000239927	
ENSG00000277649	
ENSG00000277585	
ENSG00000282003	
ENSG00000278741	
ENSG00000234574	
ENSG00000236798	
ENSG00000230887	
ENSG00000236729	
ENSG00000225201	
ENSG00000281078	
ENSG00000249434	
ENSG00000281759	
ENSG00000235727	
ENSG00000275777	
ENSG00000280891	
ENSG00000280534	
ENSG00000280768	
ENSG00000280572	
ENSG00000225023	
ENSG00000280569	
ENSG00000232253	
ENSG00000224006	
ENSG00000280491	
ENSG00000280994	
ENSG00000230419	
ENSG00000228220	
ENSG00000227296	
ENSG00000229552	
ENSG00000236441	
ENSG00000229411	
ENSG00000220391	
ENSG00000224526	
ENSG00000229428	
ENSG00000277580	
ENSG00000276725	
ENSG00000206505	
ENSG00000274101	
ENSG00000232141	
ENSG00000276049	
ENSG00000274071	
ENSG00000278555	
ENSG00000224859	
ENSG00000239865	
ENSG00000234799	
ENSG00000235877	
ENSG00000230441	
ENSG00000231785	
ENSG00000230422	
ENSG00000230308	
ENSG00000237865	
ENSG00000137321	
ENSG00000230254	
ENSG00000234057	
ENSG00000228581	
ENSG00000276971	
ENSG00000282013	
ENSG00000282230	
ENSG00000275594	
ENSG00000274665	
ENSG00000234095	
ENSG00000236422	
ENSG00000231659	
ENSG00000229187	
ENSG00000233700	
ENSG00000227754	
ENSG00000224554	
ENSG00000236632	
ENSG00000263947	
ENSG00000274434	
ENSG00000273740	
ENSG00000275618	
ENSG00000278795	
ENSG00000278613	
ENSG00000232523	
ENSG00000226882	
ENSG00000278723	
ENSG00000281401	
ENSG00000281093	
ENSG00000275990	
ENSG00000282313	
ENSG00000233564	
ENSG00000274348	
ENSG00000251964	
ENSG00000276870	
ENSG00000276034	
ENSG00000234058	
ENSG00000282681	
ENSG00000274952	
ENSG00000235801	
ENSG00000232143	
ENSG00000278032	
ENSG00000282427	
ENSG00000278308	
ENSG00000278031	
ENSG00000241779	
ENSG00000276042	
ENSG00000282357	
ENSG00000275886	
ENSG00000236342	
ENSG00000275283	
ENSG00000282336	
ENSG00000282086	
ENSG00000282426	
ENSG00000229202	
ENSG00000275841	
ENSG00000227171	
ENSG00000275821	
ENSG00000277856	
ENSG00000275063	
ENSG00000276615	
ENSG00000226402	
ENSG00000282091	
ENSG00000278494	
ENSG00000277961	
ENSG00000277286	
ENSG00000275951	
ENSG00000223766	
ENSG00000278402	
ENSG00000278738	
ENSG00000276111	
ENSG00000274113	
ENSG00000225989	
ENSG00000282751	
ENSG00000282219	
ENSG00000232232	
ENSG00000229149	
ENSG00000276173	
ENSG00000223560	
ENSG00000236727	
ENSG00000225382	
ENSG00000206412	
ENSG00000276192	
ENSG00000277016	
ENSG00000277477	
ENSG00000279643	
ENSG00000279234	
ENSG00000280235	
ENSG00000277773	
ENSG00000282029	
ENSG00000274497	
ENSG00000275822	
ENSG00000282515	
ENSG00000231129	
ENSG00000227222	
ENSG00000238027	
ENSG00000275893	
ENSG00000265495	
ENSG00000228001	
ENSG00000276466	
ENSG00000274785	
ENSG00000282430	
ENSG00000277092	
ENSG00000282094	
ENSG00000276447	
ENSG00000282360	
ENSG00000278812	
ENSG00000282474	
ENSG00000282633	
ENSG00000276976	
ENSG00000273914	
ENSG00000282335	
ENSG00000237192	
ENSG00000277378	
ENSG00000281947	
ENSG00000274360	
ENSG00000277633	
ENSG00000274175	
ENSG00000278729	
ENSG00000277786	
ENSG00000273843	
ENSG00000276053	
ENSG00000282669	
ENSG00000275869	
ENSG00000282683	
ENSG00000278510	
ENSG00000282693	
ENSG00000274488	
ENSG00000282035	
ENSG00000230341	
ENSG00000266488	
ENSG00000282184	
ENSG00000275199	
ENSG00000282819	
ENSG00000278801	
ENSG00000264064	
ENSG00000265773	
ENSG00000266576	
ENSG00000282698	
ENSG00000282657	
ENSG00000266695	
ENSG00000282490	
ENSG00000282250	
ENSG00000266381	
ENSG00000282797	
ENSG00000282541	
ENSG00000282615	
ENSG00000278782	
ENSG00000277761	
ENSG00000282065	
ENSG00000275082	
ENSG00000282471	
ENSG00000262517	
ENSG00000282778	
ENSG00000262640	
ENSG00000227147	
ENSG00000282342	
ENSG00000282409	
ENSG00000262802	
ENSG00000282455	
ENSG00000282672	
ENSG00000282323	
ENSG00000277924	
ENSG00000282724	
ENSG00000282674	
ENSG00000228854	
ENSG00000282640	
ENSG00000282396	
ENSG00000281984	
ENSG00000276211	
ENSG00000278169	
ENSG00000235291	
ENSG00000282135	
ENSG00000285499	
ENSG00000282592	
ENSG00000278839	
ENSG00000282487	
ENSG00000282346	
ENSG00000282274	
ENSG00000281246	
ENSG00000282232	
ENSG00000274926	
ENSG00000280982	
ENSG00000282818	
ENSG00000278548	
ENSG00000281785	
ENSG00000282736	
ENSG00000282042	
ENSG00000280597	
ENSG00000282102	
ENSG00000281940	
ENSG00000282373	
ENSG00000278149	
ENSG00000281939	
ENSG00000280996	
ENSG00000275779	
ENSG00000281363	
ENSG00000282132	
ENSG00000273728	
ENSG00000281251	
ENSG00000280813	
ENSG00000281590	
ENSG00000282495	
ENSG00000230230	
ENSG00000280938	
ENSG00000282010	
ENSG00000282769	
ENSG00000274474	
ENSG00000282227	
ENSG00000282754	
ENSG00000282578	
ENSG00000277059	
ENSG00000281861	
ENSG00000282714	
ENSG00000280666	
ENSG00000282745	
ENSG00000280978	
ENSG00000280688	
ENSG00000282197	
ENSG00000227669	
ENSG00000282626	
ENSG00000273656	
ENSG00000229293	
ENSG00000282039	
ENSG00000228891	
ENSG00000282550	
ENSG00000230357	
ENSG00000231941	
ENSG00000232708	
ENSG00000233239	
ENSG00000225114	
ENSG00000282108	
ENSG00000234849	
ENSG00000282213	
ENSG00000276734	
ENSG00000226713	
ENSG00000234313	
ENSG00000282020	
ENSG00000275311	
ENSG00000228458	
ENSG00000277036	
ENSG00000231719	
ENSG00000282318	
ENSG00000273847	
ENSG00000282223	
ENSG00000225618	
ENSG00000276909	
ENSG00000282678	
ENSG00000275825	
ENSG00000275536	
ENSG00000277318	
ENSG00000277606	
ENSG00000282066	
ENSG00000231737	
ENSG00000276794	
ENSG00000282139	
ENSG00000229861	
ENSG00000281944	
ENSG00000236100	
ENSG00000282211	
ENSG00000273880	
ENSG00000234012	
ENSG00000282644	
ENSG00000273715	
ENSG00000282401	
ENSG00000282322	
ENSG00000274609	
ENSG00000273909	
ENSG00000282786	
ENSG00000281964	
ENSG00000278220	
ENSG00000274675	
ENSG00000282366	
ENSG00000282286	
ENSG00000280906	
ENSG00000282569	
ENSG00000282796	
ENSG00000262513	
ENSG00000282290	
ENSG00000262922	
ENSG00000238104	
ENSG00000282631	
ENSG00000282653	
ENSG00000282561	
ENSG00000282659	
ENSG00000282716	
ENSG00000281996	
ENSG00000281928	
ENSG00000282476	
ENSG00000282281	
ENSG00000282395	
ENSG00000282609	
ENSG00000282127	
ENSG00000282687	
ENSG00000227025	
ENSG00000281962	
ENSG00000234074	
ENSG00000282493	
ENSG00000282481	
ENSG00000275498	
ENSG00000282284	
ENSG00000278016	
ENSG00000282601	
ENSG00000282710	
ENSG00000281926	
ENSG00000231257	
ENSG00000282344	
ENSG00000282061	
ENSG00000276657	
ENSG00000282027	
ENSG00000281625	
ENSG00000282239	
ENSG00000281410	
ENSG00000282452	
ENSG00000275368	
ENSG00000282267	
ENSG00000282106	
ENSG00000282726	
ENSG00000282702	
ENSG00000235764	
ENSG00000282777	
ENSG00000275415	
ENSG00000278101	
ENSG00000273764	
ENSG00000236949	
ENSG00000228199	
ENSG00000282136	
ENSG00000282356	
ENSG00000241701	
ENSG00000282404	
ENSG00000235952	
ENSG00000228029	
ENSG00000282761	
ENSG00000232345	
ENSG00000281983	
ENSG00000276187	
ENSG00000223840	
ENSG00000206504	
ENSG00000282642	
ENSG00000243492	
ENSG00000281959	
ENSG00000226111	
ENSG00000234140	
ENSG00000278082	
ENSG00000234970	
ENSG00000235814	
ENSG00000282595	
ENSG00000282150	
ENSG00000228894	
ENSG00000282552	
ENSG00000282526	
ENSG00000276491	
ENSG00000278843	
ENSG00000282123	
ENSG00000282104	
ENSG00000281986	
ENSG00000281973	
ENSG00000282425	
ENSG00000282576	
ENSG00000282579	
ENSG00000231860	
ENSG00000224156	
ENSG00000282194	
ENSG00000282533	
ENSG00000282292	
ENSG00000275545	
ENSG00000282783	
ENSG00000281971	
ENSG00000282180	
ENSG00000282151	
ENSG00000282802	
ENSG00000282553	
ENSG00000281956	
ENSG00000282776	
ENSG00000282131	
ENSG00000282196	
ENSG00000282398	
ENSG00000282708	
ENSG00000282627	
ENSG00000275316	
ENSG00000274327	
ENSG00000276286	
ENSG00000278243	
ENSG00000223775	
ENSG00000277316	
ENSG00000282465	
ENSG00000282138	
ENSG00000237884	
ENSG00000243336	
ENSG00000277574	
ENSG00000273713	
ENSG00000235658	
ENSG00000277823	
ENSG00000280641	
ENSG00000282294	
ENSG00000282312	
ENSG00000282188	
ENSG00000282593	
ENSG00000277238	
ENSG00000281923	
ENSG00000282383	
ENSG00000282616	
ENSG00000282174	
ENSG00000282504	
ENSG00000282794	
ENSG00000282269	
ENSG00000282337	
ENSG00000273850	
ENSG00000232516	
ENSG00000282691	
ENSG00000278511	
ENSG00000278397	
ENSG00000206502	
ENSG00000282586	
ENSG00000273928	
ENSG00000282082	
ENSG00000282451	
ENSG00000223654	
ENSG00000224994	
ENSG00000282414	
ENSG00000282099	
ENSG00000282560	
ENSG00000282384	
ENSG00000274236	
ENSG00000276833	
ENSG00000229767	
ENSG00000282821	
ENSG00000282018	
ENSG00000280529	
ENSG00000282045	
ENSG00000282439	
ENSG00000282117	
ENSG00000282652	
ENSG00000282016	
ENSG00000282161	
ENSG00000282808	
ENSG00000282055	
ENSG00000282350	
ENSG00000234549	
ENSG00000282482	
ENSG00000277454	
ENSG00000274401	
ENSG00000282421	
ENSG00000282363	
ENSG00000227720	
ENSG00000275148	
ENSG00000277254	
ENSG00000282822	
ENSG00000280484	
ENSG00000282399	
ENSG00000275679	
ENSG00000280769	
ENSG00000282453	
ENSG00000280877	
ENSG00000282679	
ENSG00000281050	
ENSG00000278042	
ENSG00000273539	
ENSG00000282305	
ENSG00000282186	
ENSG00000276060	
ENSG00000276541	
ENSG00000281966	
ENSG00000282473	
ENSG00000276708	
ENSG00000276217	
ENSG00000276167	
ENSG00000282612	
ENSG00000278307	
ENSG00000282256	
ENSG00000231350	
ENSG00000282293	
ENSG00000278111	
ENSG00000282079	
ENSG00000282537	
ENSG00000274699	
ENSG00000237108	
ENSG00000282675	
ENSG00000282546	
ENSG00000228147	
ENSG00000281930	
ENSG00000273505	
ENSG00000235022	
ENSG00000276551	
ENSG00000281977	
ENSG00000275650	
ENSG00000282539	
ENSG00000231179	
ENSG00000275624	
ENSG00000276340	
ENSG00000274741	
ENSG00000275133	
ENSG00000233573	
ENSG00000206501	
ENSG00000277219	
ENSG00000274352	
ENSG00000273935	
ENSG00000273799	
ENSG00000274839	
ENSG00000275192	
ENSG00000277680	
ENSG00000282008	
ENSG00000282673	
ENSG00000275396	
ENSG00000276539	
ENSG00000241863	
ENSG00000276297	
ENSG00000273873	
ENSG00000276634	
ENSG00000266548	
ENSG00000230616	
ENSG00000233965	
ENSG00000225228	
ENSG00000275566	
ENSG00000237889	
ENSG00000206500	
ENSG00000282376	
ENSG00000276714	
ENSG00000282259	
ENSG00000282406	
ENSG00000232510	
ENSG00000282159	
ENSG00000137397	
ENSG00000276559	
ENSG00000265138	
ENSG00000227458	
ENSG00000281833	
ENSG00000280868	
ENSG00000281305	
ENSG00000281249	
ENSG00000282345	
ENSG00000227472	
ENSG00000227334	
ENSG00000234417	
ENSG00000232095	
ENSG00000233466	
ENSG00000223933	
ENSG00000223412	
ENSG00000227703	
ENSG00000233904	
ENSG00000275137	
ENSG00000229223	
ENSG00000274045	
ENSG00000265602	
ENSG00000275797	
ENSG00000172524	
ENSG00000275470	
ENSG00000235960	
ENSG00000276681	
ENSG00000280590	
ENSG00000282202	
ENSG00000277908	
ENSG00000281036	
ENSG00000281543	
ENSG00000282083	
ENSG00000276134	
ENSG00000281609	
ENSG00000276986	
ENSG00000274636	
ENSG00000281015	
ENSG00000276339	
ENSG00000275564	
ENSG00000275145	
ENSG00000137394	
ENSG00000227655	
ENSG00000282703	
ENSG00000224120	
ENSG00000282228	
ENSG00000274506	
ENSG00000274138	
ENSG00000280612	
ENSG00000275300	
ENSG00000281853	
ENSG00000226060	
ENSG00000282680	
ENSG00000223827	
ENSG00000282382	
ENSG00000280930	
ENSG00000235986	
ENSG00000280732	
ENSG00000173876	
ENSG00000274811	
ENSG00000137384	
ENSG00000277584	
ENSG00000275999	
ENSG00000276616	
ENSG00000274972	
ENSG00000231377	
ENSG00000223851	
ENSG00000273574	
ENSG00000281409	
ENSG00000233164	
ENSG00000278444	
ENSG00000277335	
ENSG00000277126	
ENSG00000278760	
ENSG00000137313	
ENSG00000278749	
ENSG00000282538	
ENSG00000274205	
ENSG00000274968	
ENSG00000275918	
ENSG00000233049	
ENSG00000224889	
ENSG00000228186	
ENSG00000237100	
ENSG00000265849	
ENSG00000228978	
ENSG00000231314	
ENSG00000282011	
ENSG00000282725	
ENSG00000225109	
ENSG00000241053	
ENSG00000273535	
ENSG00000225659	
ENSG00000241166	
ENSG00000282617	
ENSG00000273889	
ENSG00000224705	
ENSG00000282115	
ENSG00000236149	
ENSG00000282498	
ENSG00000225060	
ENSG00000276983	
ENSG00000226171	
ENSG00000274233	
ENSG00000282685	
ENSG00000275290	
ENSG00000235915	
ENSG00000282519	
ENSG00000281736	
ENSG00000228227	
ENSG00000244695	
ENSG00000281511	
ENSG00000274287	
ENSG00000235923	
ENSG00000280841	
ENSG00000244721	
ENSG00000276996	
ENSG00000234893	
ENSG00000234809	
ENSG00000274262	
ENSG00000282124	
ENSG00000282717	
ENSG00000278440	
ENSG00000282486	
ENSG00000281994	
ENSG00000276432	
ENSG00000229998	
ENSG00000282788	
ENSG00000232839	
ENSG00000281965	
ENSG00000206495	
ENSG00000276709	
ENSG00000228867	
ENSG00000275079	
ENSG00000229575	
ENSG00000237095	
ENSG00000236428	
ENSG00000275440	
ENSG00000278173	
ENSG00000275525	
ENSG00000231135	
ENSG00000226494	
ENSG00000228575	
ENSG00000243009	
ENSG00000242726	
ENSG00000277625	
ENSG00000273905	
ENSG00000274779	
ENSG00000233883	
ENSG00000229684	
ENSG00000236315	
ENSG00000236522	
ENSG00000278826	
ENSG00000232421	
ENSG00000277134	
ENSG00000230995	
ENSG00000277060	
ENSG00000224508	
ENSG00000232575	
ENSG00000230509	
ENSG00000235561	
ENSG00000232473	
ENSG00000229651	
ENSG00000236369	
ENSG00000224740	
ENSG00000236688	
ENSG00000231157	
ENSG00000227100	
ENSG00000227652	
ENSG00000236122	
ENSG00000238126	
ENSG00000229252	
ENSG00000237034	
ENSG00000235223	
ENSG00000223693	
ENSG00000233345	
ENSG00000229038	
ENSG00000230143	
ENSG00000206493	
ENSG00000277042	
ENSG00000236271	
ENSG00000233315	
ENSG00000236934	
ENSG00000227420	
ENSG00000206492	
ENSG00000229470	
ENSG00000282525	
ENSG00000275095	
ENSG00000278316	
ENSG00000266523	
ENSG00000224862	
ENSG00000265633	
ENSG00000227422	
ENSG00000223680	
ENSG00000274081	
ENSG00000277236	
ENSG00000223752	
ENSG00000274418	
ENSG00000282521	
ENSG00000282446	
ENSG00000275528	
ENSG00000206491	
ENSG00000223887	
ENSG00000266231	
ENSG00000264619	
ENSG00000230128	
ENSG00000282588	
ENSG00000282071	
ENSG00000276114	
ENSG00000263671	
ENSG00000228762	
ENSG00000282247	
ENSG00000273808	
ENSG00000229170	
ENSG00000227861	
ENSG00000231854	
ENSG00000266263	
ENSG00000278167	
ENSG00000282705	
ENSG00000231444	
ENSG00000275543	
ENSG00000206490	
ENSG00000234078	
ENSG00000232169	
ENSG00000236912	
ENSG00000238203	
ENSG00000274334	
ENSG00000282721	
ENSG00000282074	
ENSG00000276726	
ENSG00000274221	
ENSG00000278823	
ENSG00000263610	
ENSG00000235030	
ENSG00000234370	
ENSG00000231116	
ENSG00000275824	
ENSG00000263912	
ENSG00000238216	
ENSG00000237890	
ENSG00000229126	
ENSG00000237093	
ENSG00000277140	
ENSG00000266626	
ENSG00000234674	
ENSG00000278781	
ENSG00000282348	
ENSG00000275347	
ENSG00000274939	
ENSG00000237582	
ENSG00000275274	
ENSG00000275730	
ENSG00000282231	
ENSG00000282450	
ENSG00000282590	
ENSG00000277336	
ENSG00000282374	
ENSG00000264393	
ENSG00000224979	
ENSG00000274684	
ENSG00000285515	
ENSG00000276125	
ENSG00000234032	
ENSG00000206489	
ENSG00000227804	
ENSG00000226704	
ENSG00000235941	
ENSG00000232804	
ENSG00000282314	
ENSG00000234728	
ENSG00000275911	
ENSG00000225453	
ENSG00000233641	
ENSG00000282370	
ENSG00000281967	
ENSG00000281992	
ENSG00000282144	
ENSG00000277424	
ENSG00000203624	
ENSG00000233561	
ENSG00000233813	
ENSG00000282255	
ENSG00000282638	
ENSG00000276480	
ENSG00000206488	
ENSG00000282411	
ENSG00000263864	
ENSG00000233149	
ENSG00000266300	
ENSG00000228691	
ENSG00000278320	
ENSG00000275760	
ENSG00000229061	
ENSG00000275984	
ENSG00000274881	
ENSG00000274517	
ENSG00000273864	
